user_id,subscription_id,monthly_revenue,join_date,lmp,country_id,age,gender_id,device_id
1043,3,12,2022-09-20 00:00:00,2023-07-01 00:00:00,1,35,1,2
1044,2,11,2022-09-26 00:00:00,2023-07-03 00:00:00,2,46,1,2
1045,1,13,2022-10-04 00:00:00,2023-07-01 00:00:00,1,27,1,2
1046,1,13,2022-10-06 00:00:00,2023-07-03 00:00:00,1,27,1,4
1047,1,13,2022-10-07 00:00:00,2023-07-01 00:00:00,2,39,2,4
1048,3,15,2022-10-08 00:00:00,2023-07-03 00:00:00,3,51,1,2
1049,2,14,2022-10-09 00:00:00,2023-07-01 00:00:00,4,41,1,1
1050,1,15,2022-10-10 00:00:00,2023-07-03 00:00:00,5,30,2,3
1051,1,11,2022-10-10 00:00:00,2023-06-30 00:00:00,6,46,1,4
1052,2,14,2022-10-14 00:00:00,2023-07-02 00:00:00,7,31,1,2
1053,3,13,2022-10-15 00:00:00,2023-07-01 00:00:00,8,49,1,1
1054,3,12,2022-10-17 00:00:00,2023-07-03 00:00:00,9,39,2,2
1055,1,11,2022-10-23 00:00:00,2023-07-01 00:00:00,10,47,1,1
1056,2,15,2022-10-27 00:00:00,2023-07-02 00:00:00,9,36,2,2
1057,3,14,2022-10-29 00:00:00,2023-07-02 00:00:00,9,42,2,2
1058,1,15,2022-11-05 00:00:00,2023-07-02 00:00:00,1,28,2,3
1059,3,15,2022-11-07 00:00:00,2023-07-02 00:00:00,2,43,1,2
1060,2,10,2022-11-08 00:00:00,2023-07-02 00:00:00,1,50,2,4
1061,1,15,2022-11-09 00:00:00,2023-07-01 00:00:00,1,30,2,2
1062,2,10,2022-11-10 00:00:00,2023-07-03 00:00:00,2,34,2,4
1063,3,13,2022-11-02 00:00:00,2023-07-03 00:00:00,3,35,2,4
1064,1,11,2022-10-31 00:00:00,2023-07-02 00:00:00,4,29,1,2
1065,3,15,2022-10-29 00:00:00,2023-07-02 00:00:00,5,33,1,3
1066,2,12,2022-10-22 00:00:00,2023-07-03 00:00:00,6,47,1,4
1067,1,14,2022-10-20 00:00:00,2023-07-02 00:00:00,7,32,2,2
1068,3,15,2022-10-21 00:00:00,2023-07-04 00:00:00,8,34,2,2
1069,2,13,2022-10-10 00:00:00,2023-07-02 00:00:00,9,46,1,3
1070,1,15,2022-09-06 00:00:00,2023-07-03 00:00:00,10,31,1,2
1071,2,12,2022-09-06 00:00:00,2023-07-03 00:00:00,9,40,2,2
1072,1,11,2022-08-13 00:00:00,2023-07-03 00:00:00,9,38,2,2
1073,3,11,2022-08-13 00:00:00,2023-07-01 00:00:00,1,31,1,3
1074,3,12,2022-08-13 00:00:00,2023-07-02 00:00:00,2,46,2,1
1075,1,11,2022-08-06 00:00:00,2023-07-03 00:00:00,1,43,1,3
1076,2,15,2022-08-06 00:00:00,2023-07-03 00:00:00,1,38,2,4
1077,1,15,2022-07-22 00:00:00,2023-06-30 00:00:00,2,38,2,4
1078,3,14,2022-07-17 00:00:00,2023-07-02 00:00:00,3,27,1,4
1079,2,12,2022-07-09 00:00:00,2023-07-02 00:00:00,4,49,2,2
1080,1,11,2022-07-04 00:00:00,2023-07-03 00:00:00,5,33,1,1
1081,2,10,2022-06-27 00:00:00,2023-06-30 00:00:00,6,40,2,1
1082,1,13,2022-06-28 00:00:00,2023-07-02 00:00:00,7,27,1,2
1083,3,12,2022-06-28 00:00:00,2023-07-02 00:00:00,8,28,2,4
1084,3,10,2022-06-29 00:00:00,2023-07-03 00:00:00,9,30,1,1
1085,1,10,2022-06-29 00:00:00,2023-06-30 00:00:00,10,33,2,1
1086,2,15,2022-06-26 00:00:00,2023-07-01 00:00:00,9,51,2,2
1087,1,11,2022-06-26 00:00:00,2023-07-03 00:00:00,9,51,1,2
1088,3,10,2022-06-26 00:00:00,2023-07-02 00:00:00,1,50,2,1
1089,2,14,2022-06-24 00:00:00,2023-06-30 00:00:00,2,46,2,2
1090,1,14,2022-06-25 00:00:00,2023-07-02 00:00:00,1,31,1,3
1091,2,12,2022-06-20 00:00:00,2023-07-03 00:00:00,1,46,2,1
1092,1,15,2022-06-21 00:00:00,2023-07-02 00:00:00,2,41,1,3
1093,3,12,2022-06-20 00:00:00,2023-07-02 00:00:00,3,36,1,1
1094,3,10,2022-06-22 00:00:00,2023-07-02 00:00:00,4,45,2,2
1095,1,10,2022-06-24 00:00:00,2023-07-03 00:00:00,5,36,1,1
1096,2,15,2022-06-30 00:00:00,2023-07-02 00:00:00,6,28,1,1
1097,1,13,2022-07-03 00:00:00,2023-07-02 00:00:00,7,45,2,1
1098,3,10,2022-07-04 00:00:00,2023-07-02 00:00:00,8,39,2,1
1099,2,13,2022-07-08 00:00:00,2023-07-02 00:00:00,9,51,2,4
1100,1,10,2022-07-19 00:00:00,2023-07-01 00:00:00,10,37,1,4
1101,2,11,2022-07-21 00:00:00,2023-07-01 00:00:00,9,33,2,2
1102,1,15,2022-07-27 00:00:00,2023-07-03 00:00:00,9,32,2,1
1103,3,14,2022-08-02 00:00:00,2023-07-01 00:00:00,1,49,2,2
1104,3,10,2022-08-09 00:00:00,2023-07-03 00:00:00,2,37,2,3
1105,1,15,2022-08-21 00:00:00,2023-07-01 00:00:00,1,39,1,2
1106,2,14,2022-08-29 00:00:00,2023-07-04 00:00:00,1,37,1,3
1107,1,15,2022-08-31 00:00:00,2023-07-01 00:00:00,2,36,2,3
1108,3,10,2022-09-02 00:00:00,2023-07-03 00:00:00,3,34,1,4
1109,2,13,2022-09-04 00:00:00,2023-07-01 00:00:00,4,51,2,1
1110,1,13,2022-09-05 00:00:00,2023-07-04 00:00:00,5,41,2,2
1111,2,13,2022-09-10 00:00:00,2023-07-01 00:00:00,6,51,1,3
1112,1,15,2022-09-13 00:00:00,2023-07-03 00:00:00,7,31,2,2
1113,3,13,2022-09-20 00:00:00,2023-07-01 00:00:00,8,44,1,4
1114,3,15,2022-10-01 00:00:00,2023-07-03 00:00:00,9,50,1,3
1115,1,14,2022-10-03 00:00:00,2023-07-01 00:00:00,10,33,1,4
1116,2,11,2022-10-06 00:00:00,2023-07-04 00:00:00,9,44,2,4
1117,1,15,2022-10-08 00:00:00,2023-07-01 00:00:00,9,42,2,2
1118,3,13,2022-10-09 00:00:00,2023-07-03 00:00:00,1,35,1,3
1119,2,12,2022-10-10 00:00:00,2023-07-02 00:00:00,2,48,1,1
1120,1,13,2022-10-10 00:00:00,2023-07-04 00:00:00,1,51,2,1
1121,1,15,2022-10-12 00:00:00,2023-07-01 00:00:00,1,44,2,3
1122,1,11,2022-10-14 00:00:00,2023-07-02 00:00:00,2,37,2,1
1123,3,15,2022-10-15 00:00:00,2023-07-02 00:00:00,3,35,2,4
1124,2,11,2022-10-17 00:00:00,2023-07-03 00:00:00,4,32,1,4
1125,1,15,2022-10-19 00:00:00,2023-07-02 00:00:00,5,46,2,2
1126,1,14,2022-10-25 00:00:00,2023-07-02 00:00:00,6,39,2,4
1127,2,11,2022-10-26 00:00:00,2023-07-02 00:00:00,7,33,2,2
1128,3,10,2022-11-05 00:00:00,2023-07-03 00:00:00,8,42,1,2
1129,3,14,2022-11-07 00:00:00,2023-07-03 00:00:00,9,37,2,1
1130,1,14,2022-11-08 00:00:00,2023-07-03 00:00:00,10,27,2,3
1131,2,14,2022-11-09 00:00:00,2023-07-02 00:00:00,9,34,2,4
1132,3,13,2022-11-06 00:00:00,2023-07-03 00:00:00,9,51,1,4
1133,1,12,2022-11-04 00:00:00,2023-07-03 00:00:00,1,42,1,4
1134,3,13,2022-11-03 00:00:00,2023-07-05 00:00:00,2,46,2,3
1135,2,13,2022-10-23 00:00:00,2023-07-02 00:00:00,1,36,1,4
1136,1,14,2022-10-24 00:00:00,2023-07-04 00:00:00,1,46,1,1
1137,2,13,2022-10-23 00:00:00,2023-07-04 00:00:00,2,51,1,3
1138,3,12,2022-10-21 00:00:00,2023-07-04 00:00:00,3,45,2,1
1139,1,14,2022-09-11 00:00:00,2023-07-02 00:00:00,4,33,1,1
1140,3,10,2022-09-09 00:00:00,2023-07-03 00:00:00,5,31,2,3
1141,2,12,2022-08-22 00:00:00,2023-07-03 00:00:00,6,48,2,3
1142,1,13,2022-08-21 00:00:00,2023-07-04 00:00:00,7,47,2,4
1143,3,13,2022-08-15 00:00:00,2023-07-01 00:00:00,8,43,1,3
1144,2,14,2022-08-14 00:00:00,2023-07-03 00:00:00,9,39,1,2
1145,1,11,2022-08-09 00:00:00,2023-07-03 00:00:00,10,46,1,3
1146,2,12,2022-08-04 00:00:00,2023-07-04 00:00:00,9,46,2,1
1147,1,11,2022-07-27 00:00:00,2023-07-01 00:00:00,9,40,2,2
1148,3,12,2022-07-11 00:00:00,2023-07-02 00:00:00,1,38,1,1
1149,3,13,2022-07-09 00:00:00,2023-07-03 00:00:00,2,48,2,2
1150,1,15,2022-07-01 00:00:00,2023-07-03 00:00:00,1,38,1,2
1151,2,12,2022-06-30 00:00:00,2023-07-01 00:00:00,1,43,1,4
1152,1,11,2022-06-29 00:00:00,2023-07-02 00:00:00,2,29,1,1
1153,3,15,2022-06-29 00:00:00,2023-07-03 00:00:00,3,32,2,4
1154,2,10,2022-06-30 00:00:00,2023-07-03 00:00:00,4,32,2,4
1155,1,10,2022-06-30 00:00:00,2023-06-30 00:00:00,5,49,2,4
1156,2,14,2022-06-26 00:00:00,2023-07-02 00:00:00,6,51,2,4
1157,1,14,2022-06-27 00:00:00,2023-07-03 00:00:00,7,32,1,3
1158,3,12,2022-06-25 00:00:00,2023-07-02 00:00:00,8,35,2,3
1159,3,15,2022-06-25 00:00:00,2023-07-01 00:00:00,9,41,1,4
1160,1,12,2022-06-20 00:00:00,2023-07-03 00:00:00,10,43,2,3
1161,2,12,2022-06-21 00:00:00,2023-07-03 00:00:00,9,41,1,1
1162,1,10,2022-06-21 00:00:00,2023-07-02 00:00:00,9,51,1,3
1163,3,13,2022-06-22 00:00:00,2023-07-03 00:00:00,1,47,2,3
1164,2,15,2022-06-23 00:00:00,2023-07-02 00:00:00,2,39,1,3
1165,1,15,2022-06-27 00:00:00,2023-07-03 00:00:00,1,51,1,1
1166,2,13,2022-07-02 00:00:00,2023-07-02 00:00:00,1,39,2,2
1167,1,12,2022-07-03 00:00:00,2023-07-02 00:00:00,2,45,1,2
1168,3,13,2022-07-05 00:00:00,2023-07-02 00:00:00,3,42,1,4
1169,3,13,2022-07-15 00:00:00,2023-07-02 00:00:00,4,48,1,1
1170,1,11,2022-07-20 00:00:00,2023-07-02 00:00:00,5,33,1,3
1171,2,14,2022-07-27 00:00:00,2023-07-02 00:00:00,6,47,2,1
1172,1,11,2022-07-29 00:00:00,2023-07-04 00:00:00,7,51,2,3
1173,3,11,2022-08-03 00:00:00,2023-07-01 00:00:00,8,27,1,1
1174,2,11,2022-08-18 00:00:00,2023-07-04 00:00:00,9,44,2,4
1175,1,12,2022-08-23 00:00:00,2023-07-02 00:00:00,10,41,1,4
1176,2,11,2022-08-27 00:00:00,2023-07-05 00:00:00,9,37,1,3
1177,1,15,2022-09-01 00:00:00,2023-07-02 00:00:00,9,48,1,2
1178,3,12,2022-09-03 00:00:00,2023-07-04 00:00:00,1,30,1,3
1179,3,14,2022-09-05 00:00:00,2023-07-02 00:00:00,2,44,2,1
1180,1,14,2022-09-09 00:00:00,2023-07-04 00:00:00,1,34,2,3
1181,2,15,2022-09-11 00:00:00,2023-07-01 00:00:00,1,40,2,4
1182,1,14,2022-09-17 00:00:00,2023-07-04 00:00:00,2,28,2,1
1183,3,15,2022-09-19 00:00:00,2023-07-02 00:00:00,3,44,2,2
1184,2,13,2022-09-28 00:00:00,2023-07-03 00:00:00,4,38,2,4
1185,1,14,2022-10-06 00:00:00,2023-07-02 00:00:00,5,49,1,3
1186,2,13,2022-10-07 00:00:00,2023-07-05 00:00:00,6,32,2,3
1187,1,14,2022-10-09 00:00:00,2023-07-01 00:00:00,7,47,2,3
1188,3,10,2022-10-10 00:00:00,2023-07-03 00:00:00,8,44,1,2
1189,3,12,2022-10-11 00:00:00,2023-07-03 00:00:00,9,33,1,1
1190,1,15,2022-10-12 00:00:00,2023-07-04 00:00:00,10,32,1,4
1191,2,12,2022-10-13 00:00:00,2023-07-01 00:00:00,9,27,2,1
1192,1,11,2022-10-14 00:00:00,2023-07-03 00:00:00,9,37,1,4
1193,3,14,2022-10-16 00:00:00,2023-07-03 00:00:00,1,34,1,2
1194,2,15,2022-10-19 00:00:00,2023-07-04 00:00:00,2,40,1,3
1195,1,12,2022-10-23 00:00:00,2023-07-02 00:00:00,1,45,2,3
1196,1,13,2022-10-24 00:00:00,2023-07-03 00:00:00,1,29,2,2
1197,1,14,2022-10-25 00:00:00,2023-07-03 00:00:00,2,35,1,3
1198,3,10,2022-11-01 00:00:00,2023-07-04 00:00:00,3,38,2,4
1199,2,11,2022-11-02 00:00:00,2023-07-04 00:00:00,4,48,2,3
1200,1,12,2022-11-04 00:00:00,2023-07-06 00:00:00,5,36,1,1
1201,1,10,2022-11-06 00:00:00,2023-07-03 00:00:00,6,41,1,3
1202,2,15,2022-11-06 00:00:00,2023-07-03 00:00:00,7,27,1,3
1203,3,12,2022-11-04 00:00:00,2023-07-04 00:00:00,8,41,1,3
1204,3,13,2022-10-30 00:00:00,2023-07-05 00:00:00,9,42,1,4
1205,1,12,2022-10-27 00:00:00,2023-07-03 00:00:00,10,40,2,4
1206,2,13,2022-10-23 00:00:00,2023-07-04 00:00:00,9,32,1,3
1207,3,12,2022-10-23 00:00:00,2023-07-04 00:00:00,9,33,1,3
1208,1,11,2022-09-24 00:00:00,2023-07-04 00:00:00,1,34,1,1
1209,3,11,2022-09-22 00:00:00,2023-07-02 00:00:00,2,29,1,2
1210,2,14,2022-09-06 00:00:00,2023-07-03 00:00:00,1,50,1,3
1211,1,10,2022-08-23 00:00:00,2023-07-04 00:00:00,1,29,2,4
1212,2,13,2022-08-21 00:00:00,2023-07-04 00:00:00,2,40,2,2
1213,3,10,2022-08-16 00:00:00,2023-07-02 00:00:00,3,27,1,3
1214,1,10,2022-08-09 00:00:00,2023-07-03 00:00:00,4,51,2,1
1215,3,13,2022-08-04 00:00:00,2023-07-03 00:00:00,5,41,2,4
1216,2,15,2022-07-28 00:00:00,2023-07-04 00:00:00,6,28,2,2
1217,1,12,2022-07-12 00:00:00,2023-07-01 00:00:00,7,42,1,4
1218,3,13,2022-07-11 00:00:00,2023-07-03 00:00:00,8,40,1,4
1219,2,12,2022-07-06 00:00:00,2023-07-04 00:00:00,9,48,2,1
1220,1,13,2022-07-01 00:00:00,2023-07-03 00:00:00,10,28,1,3
1221,2,15,2022-07-02 00:00:00,2023-07-01 00:00:00,9,40,1,3
1222,1,15,2022-06-30 00:00:00,2023-07-03 00:00:00,9,33,2,2
1223,3,12,2022-06-30 00:00:00,2023-07-03 00:00:00,1,33,1,1
1224,3,15,2022-06-30 00:00:00,2023-07-03 00:00:00,2,47,2,1
1225,1,13,2022-06-30 00:00:00,2023-07-01 00:00:00,1,50,2,3
1226,2,15,2022-06-29 00:00:00,2023-07-03 00:00:00,1,38,1,1
1227,1,15,2022-06-27 00:00:00,2023-07-04 00:00:00,2,36,2,2
1228,3,15,2022-06-26 00:00:00,2023-07-03 00:00:00,3,38,2,2
1229,2,12,2022-06-24 00:00:00,2023-07-01 00:00:00,4,49,1,1
1230,1,12,2022-06-25 00:00:00,2023-07-03 00:00:00,5,40,2,3
1231,2,13,2022-06-24 00:00:00,2023-07-03 00:00:00,6,51,1,2
1232,1,11,2022-06-22 00:00:00,2023-07-03 00:00:00,7,42,2,1
1233,3,13,2022-06-23 00:00:00,2023-07-03 00:00:00,8,41,2,1
1234,3,12,2022-06-25 00:00:00,2023-07-03 00:00:00,9,48,2,1
1235,1,13,2022-06-29 00:00:00,2023-07-03 00:00:00,10,39,2,2
1236,2,15,2022-07-01 00:00:00,2023-07-02 00:00:00,9,35,2,2
1237,1,11,2022-07-05 00:00:00,2023-07-02 00:00:00,9,32,2,2
1238,3,12,2022-07-12 00:00:00,2023-07-04 00:00:00,1,28,2,1
1239,2,11,2022-07-16 00:00:00,2023-07-02 00:00:00,2,27,1,4
1240,1,11,2022-07-20 00:00:00,2023-07-04 00:00:00,1,30,2,4
1241,2,14,2022-07-28 00:00:00,2023-07-02 00:00:00,1,47,2,4
1242,1,14,2022-07-31 00:00:00,2023-07-05 00:00:00,2,49,2,2
1243,3,14,2022-08-14 00:00:00,2023-07-02 00:00:00,3,43,2,1
1244,3,12,2022-08-16 00:00:00,2023-07-04 00:00:00,4,42,1,2
1245,1,14,2022-08-18 00:00:00,2023-07-03 00:00:00,5,29,2,1
1246,2,15,2022-08-27 00:00:00,2023-07-05 00:00:00,6,35,2,1
1247,1,13,2022-09-01 00:00:00,2023-07-02 00:00:00,7,41,2,1
1248,3,13,2022-09-03 00:00:00,2023-07-05 00:00:00,8,47,2,3
1249,2,14,2022-09-07 00:00:00,2023-07-03 00:00:00,9,28,2,3
1250,1,10,2022-09-08 00:00:00,2023-07-04 00:00:00,10,44,2,1
1251,2,10,2022-09-14 00:00:00,2023-07-03 00:00:00,9,28,2,2
1252,1,11,2022-09-15 00:00:00,2023-07-05 00:00:00,9,51,1,4
1253,3,11,2022-09-27 00:00:00,2023-07-02 00:00:00,1,48,1,4
1254,3,14,2022-09-30 00:00:00,2023-07-04 00:00:00,2,49,2,2
1255,1,10,2022-10-02 00:00:00,2023-07-04 00:00:00,1,50,1,3
1256,2,13,2022-10-03 00:00:00,2023-07-05 00:00:00,1,43,1,4
1257,1,14,2022-10-05 00:00:00,2023-07-01 00:00:00,2,32,1,3
1258,3,15,2022-10-10 00:00:00,2023-07-03 00:00:00,3,42,2,2
1259,2,13,2022-10-11 00:00:00,2023-07-03 00:00:00,4,41,2,4
1260,1,11,2022-10-13 00:00:00,2023-07-04 00:00:00,5,31,1,4
1261,2,11,2022-10-14 00:00:00,2023-07-02 00:00:00,6,37,2,3
1262,1,12,2022-10-16 00:00:00,2023-07-03 00:00:00,7,46,1,3
1263,3,14,2022-10-18 00:00:00,2023-07-03 00:00:00,8,30,2,2
1264,3,11,2022-10-22 00:00:00,2023-07-05 00:00:00,9,30,2,3
1265,1,10,2022-10-24 00:00:00,2023-07-03 00:00:00,10,34,2,2
1266,2,15,2022-10-25 00:00:00,2023-07-04 00:00:00,9,47,2,4
1267,1,14,2022-10-29 00:00:00,2023-07-03 00:00:00,9,41,1,2
1268,3,13,2022-11-02 00:00:00,2023-07-04 00:00:00,1,42,2,4
1269,2,12,2022-11-03 00:00:00,2023-07-05 00:00:00,2,48,2,1
1270,1,11,2022-11-04 00:00:00,2023-07-06 00:00:00,1,30,2,3
1271,1,13,2022-11-05 00:00:00,2023-07-03 00:00:00,1,51,1,1
1272,1,13,2022-11-05 00:00:00,2023-07-04 00:00:00,2,27,1,1
1273,3,13,2022-10-31 00:00:00,2023-07-04 00:00:00,3,38,1,2
1274,2,12,2022-10-27 00:00:00,2023-07-05 00:00:00,4,29,2,3
1275,1,11,2022-10-25 00:00:00,2023-07-03 00:00:00,5,40,2,1
1276,1,12,2022-10-26 00:00:00,2023-07-04 00:00:00,6,31,2,4
1277,2,11,2022-09-30 00:00:00,2023-07-04 00:00:00,7,30,1,1
1278,3,13,2022-09-27 00:00:00,2023-07-05 00:00:00,8,44,1,4
1279,3,14,2022-09-12 00:00:00,2023-07-03 00:00:00,9,34,2,2
1280,1,14,2022-08-25 00:00:00,2023-07-04 00:00:00,10,28,2,4
1281,2,13,2022-08-25 00:00:00,2023-07-04 00:00:00,9,41,2,4
1282,3,12,2022-08-22 00:00:00,2023-07-05 00:00:00,9,43,1,2
1283,1,10,2022-08-17 00:00:00,2023-07-02 00:00:00,1,33,1,4
1284,3,12,2022-08-09 00:00:00,2023-07-03 00:00:00,2,32,2,2
1285,2,10,2022-08-06 00:00:00,2023-07-04 00:00:00,1,39,1,3
1286,1,15,2022-07-17 00:00:00,2023-07-04 00:00:00,1,37,1,4
1287,2,11,2022-07-12 00:00:00,2023-07-02 00:00:00,2,46,1,2
1288,3,11,2022-07-12 00:00:00,2023-07-03 00:00:00,3,39,1,1
1289,1,12,2022-07-02 00:00:00,2023-07-04 00:00:00,4,46,2,2
1290,3,13,2022-07-02 00:00:00,2023-07-03 00:00:00,5,43,1,4
1291,2,10,2022-06-30 00:00:00,2023-07-02 00:00:00,6,32,2,4
1292,1,12,2022-06-30 00:00:00,2023-07-04 00:00:00,7,30,2,3
1293,3,11,2022-07-01 00:00:00,2023-07-04 00:00:00,8,40,2,2
1294,2,11,2022-06-30 00:00:00,2023-07-04 00:00:00,9,51,2,1
1295,1,10,2022-06-29 00:00:00,2023-07-02 00:00:00,10,40,2,1
1296,2,12,2022-06-30 00:00:00,2023-07-03 00:00:00,9,28,1,3
1297,1,14,2022-06-29 00:00:00,2023-07-04 00:00:00,9,51,2,1
1298,3,14,2022-06-26 00:00:00,2023-07-03 00:00:00,1,27,1,4
1299,3,14,2022-06-27 00:00:00,2023-07-01 00:00:00,2,35,1,3
1300,1,11,2022-06-24 00:00:00,2023-07-03 00:00:00,1,37,1,4
1301,2,14,2022-06-23 00:00:00,2023-07-04 00:00:00,1,51,1,3
1302,1,11,2022-06-23 00:00:00,2023-07-03 00:00:00,2,40,1,3
1303,3,14,2022-06-25 00:00:00,2023-07-03 00:00:00,3,38,1,4
1304,2,11,2022-06-28 00:00:00,2023-07-03 00:00:00,4,48,2,4
1305,1,11,2022-07-01 00:00:00,2023-07-03 00:00:00,5,49,1,1
1306,2,15,2022-07-02 00:00:00,2023-07-05 00:00:00,6,33,2,4
1307,1,10,2022-07-06 00:00:00,2023-07-03 00:00:00,7,34,2,2
1308,3,15,2022-07-12 00:00:00,2023-07-06 00:00:00,8,39,1,2
1309,3,13,2022-07-17 00:00:00,2023-07-02 00:00:00,9,37,2,2
1310,1,15,2022-07-23 00:00:00,2023-07-05 00:00:00,10,44,1,4
1311,2,15,2022-07-29 00:00:00,2023-07-04 00:00:00,9,35,1,2
1312,1,11,2022-08-06 00:00:00,2023-07-06 00:00:00,9,31,2,4
1313,3,10,2022-08-09 00:00:00,2023-07-02 00:00:00,1,39,1,3
1314,2,13,2022-08-14 00:00:00,2023-07-05 00:00:00,2,38,1,2
1315,1,11,2022-08-20 00:00:00,2023-07-03 00:00:00,1,42,1,1
1316,2,12,2022-08-28 00:00:00,2023-07-05 00:00:00,1,48,2,2
1317,1,11,2022-09-02 00:00:00,2023-07-03 00:00:00,2,31,1,2
1318,3,11,2022-09-04 00:00:00,2023-07-05 00:00:00,3,42,1,1
1319,3,14,2022-09-06 00:00:00,2023-07-03 00:00:00,4,35,1,1
1320,1,10,2022-09-14 00:00:00,2023-07-05 00:00:00,5,39,1,4
1321,2,13,2022-09-15 00:00:00,2023-07-04 00:00:00,6,50,2,2
1322,1,11,2022-09-16 00:00:00,2023-07-06 00:00:00,7,40,1,1
1323,3,10,2022-09-28 00:00:00,2023-07-02 00:00:00,8,29,1,1
1324,2,10,2022-10-02 00:00:00,2023-07-04 00:00:00,9,48,2,3
1325,1,15,2022-10-03 00:00:00,2023-07-04 00:00:00,10,34,1,1
1326,2,10,2022-10-05 00:00:00,2023-07-05 00:00:00,9,48,1,1
1327,1,12,2022-10-07 00:00:00,2023-07-02 00:00:00,9,48,1,4
1328,3,12,2022-10-09 00:00:00,2023-07-04 00:00:00,1,35,2,2
1329,3,11,2022-10-11 00:00:00,2023-07-04 00:00:00,2,29,1,4
1330,1,14,2022-10-13 00:00:00,2023-07-05 00:00:00,1,47,2,3
1331,2,12,2022-10-15 00:00:00,2023-07-02 00:00:00,1,36,1,1
1332,1,12,2022-10-17 00:00:00,2023-07-04 00:00:00,2,40,2,1
1333,3,14,2022-10-21 00:00:00,2023-07-04 00:00:00,3,51,1,2
1334,2,12,2022-10-23 00:00:00,2023-07-05 00:00:00,4,37,1,3
1335,1,12,2022-10-24 00:00:00,2023-07-06 00:00:00,5,36,1,2
1336,2,12,2022-10-28 00:00:00,2023-07-04 00:00:00,6,45,1,2
1337,1,11,2022-10-31 00:00:00,2023-07-04 00:00:00,7,31,2,2
1338,3,14,2022-11-03 00:00:00,2023-07-04 00:00:00,8,45,2,4
1339,3,11,2022-11-04 00:00:00,2023-07-05 00:00:00,9,30,1,4
1340,1,14,2022-11-05 00:00:00,2023-07-06 00:00:00,10,40,2,1
1341,2,14,2022-11-06 00:00:00,2023-07-04 00:00:00,9,44,2,3
1342,1,12,2022-11-01 00:00:00,2023-07-05 00:00:00,9,36,2,4
1343,3,10,2022-11-01 00:00:00,2023-07-05 00:00:00,1,36,1,2
1344,2,11,2022-10-29 00:00:00,2023-07-05 00:00:00,2,32,2,1
1345,1,10,2022-10-27 00:00:00,2023-07-03 00:00:00,1,46,1,3
1346,1,12,2022-10-16 00:00:00,2023-07-04 00:00:00,1,39,2,3
1347,1,13,2022-10-14 00:00:00,2023-07-04 00:00:00,2,30,1,3
1348,3,13,2022-09-14 00:00:00,2023-07-05 00:00:00,3,34,1,4
1349,2,14,2022-09-03 00:00:00,2023-07-03 00:00:00,4,28,1,4
1350,1,13,2022-08-27 00:00:00,2023-07-04 00:00:00,5,39,2,1
1351,1,12,2022-08-27 00:00:00,2023-07-05 00:00:00,6,34,2,4
1352,2,13,2022-08-21 00:00:00,2023-07-05 00:00:00,7,42,1,4
1353,3,13,2022-08-13 00:00:00,2023-07-02 00:00:00,8,29,2,2
1354,3,13,2022-08-12 00:00:00,2023-07-04 00:00:00,9,29,1,2
1355,1,12,2022-07-24 00:00:00,2023-07-04 00:00:00,10,30,1,2
1356,2,11,2022-07-24 00:00:00,2023-07-04 00:00:00,9,51,1,1
1357,3,11,2022-07-12 00:00:00,2023-07-02 00:00:00,9,51,1,3
1358,1,13,2022-07-09 00:00:00,2023-07-04 00:00:00,1,44,1,2
1359,3,13,2022-07-09 00:00:00,2023-07-05 00:00:00,2,35,1,4
1360,2,10,2022-07-10 00:00:00,2023-07-04 00:00:00,1,39,1,3
1361,1,12,2022-07-02 00:00:00,2023-07-02 00:00:00,1,41,2,4
1362,2,13,2022-07-02 00:00:00,2023-07-04 00:00:00,2,44,2,4
1363,3,11,2022-07-01 00:00:00,2023-07-05 00:00:00,3,29,1,4
1364,1,14,2022-07-01 00:00:00,2023-07-04 00:00:00,4,47,1,2
1365,3,10,2022-06-30 00:00:00,2023-07-02 00:00:00,5,28,2,1
1366,2,15,2022-06-29 00:00:00,2023-07-04 00:00:00,6,45,1,4
1367,1,11,2022-06-26 00:00:00,2023-07-04 00:00:00,7,28,2,1
1368,3,14,2022-06-27 00:00:00,2023-07-03 00:00:00,8,31,2,4
1369,2,13,2022-06-25 00:00:00,2023-07-03 00:00:00,9,47,2,4
1370,1,13,2022-06-23 00:00:00,2023-07-04 00:00:00,10,42,2,2
1371,2,14,2022-06-24 00:00:00,2023-07-04 00:00:00,9,34,2,4
1372,1,12,2022-06-25 00:00:00,2023-07-05 00:00:00,9,40,2,4
1373,3,13,2022-06-26 00:00:00,2023-07-04 00:00:00,1,42,2,4
1374,3,14,2022-06-27 00:00:00,2023-07-07 00:00:00,2,33,1,3
1375,1,12,2022-06-30 00:00:00,2023-07-03 00:00:00,1,30,1,4
1376,2,14,2022-07-03 00:00:00,2023-07-05 00:00:00,1,29,1,2
1377,1,13,2022-07-09 00:00:00,2023-07-04 00:00:00,2,31,1,3
1378,3,14,2022-07-17 00:00:00,2023-07-06 00:00:00,3,46,2,3
1379,2,11,2022-07-22 00:00:00,2023-07-03 00:00:00,4,46,2,1
1380,1,11,2022-07-28 00:00:00,2023-07-05 00:00:00,5,47,1,4
1381,2,12,2022-08-04 00:00:00,2023-07-04 00:00:00,6,48,2,3
1382,1,13,2022-08-08 00:00:00,2023-07-06 00:00:00,7,32,2,3
